,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
48,ilrma-t-IP,3,10,3,0.6344375,1,30,457175121,0,0,0,-3.216920071,-2.730487863,0,0,0
49,ilrma-t-IP,3,10,3,0.6344375,1,30,457175121,100,1,10.84520702,4.852541118,15.47152425,8.06946119,18.20201211,1
50,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,457175121,0,0,0,-3.216920071,-2.730487863,0,0,0
51,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,457175121,100,1,13.71234039,4.631010532,14.81754114,7.847930604,17.548029,1
52,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,457175121,0,0,0,-3.216920071,-2.730487863,0,0,0
53,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,457175121,100,1,14.87119748,4.631010532,14.81754114,7.847930604,17.548029,1
54,ilrma,3,10,3,0.6344375,1,30,457175121,0,0,0,-3.216920071,-2.730487863,0,0,0
55,ilrma,3,10,3,0.6344375,1,30,457175121,100,1,3.051457506,5.244647326,15.56218743,8.461567398,18.29267529,1
56,ilrma-t-IP,3,10,3,0.6344375,1,10,1995074678,0,0,0,-3.741298754,-3.292804586,0,0,0
57,ilrma-t-IP,3,10,3,0.6344375,1,10,1995074678,100,1,10.9322819,3.369125383,11.22847869,7.110424137,14.52128328,1
58,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1995074678,0,0,0,-3.741298754,-3.292804586,0,0,0
59,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1995074678,100,1,13.77324517,3.439610236,11.30777674,7.180908991,14.60058133,1
60,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1995074678,0,0,0,-3.741298754,-3.292804586,0,0,0
61,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1995074678,100,1,14.96959265,3.439610236,11.30777674,7.180908991,14.60058133,1
62,ilrma,3,10,3,0.6344375,1,10,1995074678,0,0,0,-3.741298754,-3.292804586,0,0,0
63,ilrma,3,10,3,0.6344375,1,10,1995074678,100,1,3.028089432,4.402729405,12.18962736,8.144028159,15.48243194,1
64,ilrma-t-IP,3,10,3,0.6344375,1,30,1675701733,0,0,0,-3.318449998,-2.75315018,0,0,0
65,ilrma-t-IP,3,10,3,0.6344375,1,30,1675701733,100,1,10.46515785,6.691893582,18.20790621,10.01034358,20.96105639,1
66,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1675701733,0,0,0,-3.318449998,-2.75315018,0,0,0
67,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1675701733,100,1,13.39397522,5.016350721,14.97584795,8.334800719,17.72899813,1
68,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1675701733,0,0,0,-3.318449998,-2.75315018,0,0,0
69,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1675701733,100,1,14.50403445,5.016350721,14.97584795,8.334800719,17.72899813,1
70,ilrma,3,10,3,0.6344375,1,30,1675701733,0,0,0,-3.318449998,-2.75315018,0,0,0
71,ilrma,3,10,3,0.6344375,1,30,1675701733,100,1,2.537620105,5.992717561,16.84644586,9.311167559,19.59959604,1
72,ilrma-t-IP,3,10,3,0.6344375,1,20,1983958385,0,0,0,-3.261312114,-2.611759667,0,0,0
73,ilrma-t-IP,3,10,3,0.6344375,1,20,1983958385,100,1,10.5206408,5.75808786,16.09828252,9.019399974,18.71004218,1
74,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1983958385,0,0,0,-3.261312114,-2.611759667,0,0,0
75,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1983958385,100,1,13.41776248,5.556296096,15.39627949,8.817608209,18.00803916,1
76,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1983958385,0,0,0,-3.261312114,-2.611759667,0,0,0
77,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1983958385,100,1,14.44277021,5.556296096,15.39627949,8.817608209,18.00803916,1
78,ilrma,3,10,3,0.6344375,1,20,1983958385,0,0,0,-3.261312114,-2.611759667,0,0,0
79,ilrma,3,10,3,0.6344375,1,20,1983958385,100,1,2.540307108,5.975412243,16.1306641,9.236724357,18.74242377,1
80,ilrma-t-IP,3,10,3,0.6344375,1,30,1069045865,0,0,0,-3.323432692,-2.652702427,0,0,0
81,ilrma-t-IP,3,10,3,0.6344375,1,30,1069045865,100,1,10.50735301,6.077617971,17.68226516,9.401050663,20.33496758,1
82,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1069045865,0,0,0,-3.323432692,-2.652702427,0,0,0
83,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1069045865,100,1,13.46466082,6.704954379,18.45081548,10.02838707,21.10351791,1
84,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1069045865,0,0,0,-3.323432692,-2.652702427,0,0,0
85,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1069045865,100,1,14.53042224,6.704954379,18.45081548,10.02838707,21.10351791,1
86,ilrma,3,10,3,0.6344375,1,30,1069045865,0,0,0,-3.323432692,-2.652702427,0,0,0
