,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
0,AuxIVA-IP2,3,10,3,0.4130625,1.0,0,1675701733,0,0,0.0,-6.960188785341892,-6.865568649679763,0.0,0.0,0.0
1,AuxIVA-IP2,3,10,3,0.4130625,1.0,0,1675701733,50,1,0.19472919936181438,-3.9422735322958147,-1.39656120700229,3.017915253046077,5.469007442677473,0.3333333333333333
