,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
55,AuxIVA-IP2,3,10,3,0.4130625,1,10,1981297353,50,1,0.333492175,-1.071652667,2.134987472,2.501093057,5.606987004,0.666666667
56,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1063926992,0,0,0,-10.69446489,-10.54632968,0,0,0
57,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1063926992,50,1,0.368863998,-17.03574996,-8.172577522,-6.341285069,2.373752157,0
58,AuxIVA-IP2,3,10,3,0.4130625,1,0,410361373,0,0,0,-6.924762287,-6.791372307,0,0,0
59,AuxIVA-IP2,3,10,3,0.4130625,1,0,410361373,50,1,0.364348723,-3.73898853,-1.397740584,3.185773757,5.393631724,0.333333333
60,AuxIVA-IP2,3,10,3,0.4130625,1,0,659577591,0,0,0,-6.949652048,-6.803715284,0,0,0
61,AuxIVA-IP2,3,10,3,0.4130625,1,0,659577591,50,1,0.362380802,-6.032617491,-3.53583797,0.917034557,3.267877313,0
62,AuxIVA-IP2,3,10,3,0.4130625,1,0,115061003,0,0,0,-6.946737317,-6.827672725,0,0,0
63,AuxIVA-IP2,3,10,3,0.4130625,1,0,115061003,50,1,0.349058769,-4.048890263,-1.493929752,2.897847054,5.333742974,0.333333333
64,AuxIVA-IP2,3,10,3,0.4130625,1,0,665605494,0,0,0,-6.933680292,-6.802519073,0,0,0
65,AuxIVA-IP2,3,10,3,0.4130625,1,0,665605494,50,1,0.365076486,-4.340334808,-1.851881466,2.593345484,4.950637608,0.333333333
66,AuxIVA-IP2,3,10,3,0.4130625,1,0,1712592594,0,0,0,-6.928575472,-6.811591679,0,0,0
67,AuxIVA-IP2,3,10,3,0.4130625,1,0,1712592594,50,1,0.36165631,-4.044141388,-1.492133494,2.884434084,5.319458184,0.333333333
68,AuxIVA-IP2,3,10,3,0.4130625,1,0,1358822685,0,0,0,-7.043768054,-6.894793514,0,0,0
69,AuxIVA-IP2,3,10,3,0.4130625,1,0,1358822685,50,1,0.361441548,-5.946105683,-3.103690858,1.09766237,3.791102656,0
70,AuxIVA-IP2,3,10,3,0.4130625,1,5,137773602,0,0,0,-4.619385924,-4.507530542,0,0,0
71,AuxIVA-IP2,3,10,3,0.4130625,1,5,137773602,50,1,0.354058628,-1.048058527,1.621865158,3.571327397,6.1293957,0.333333333
72,AuxIVA-IP2,3,10,3,0.4130625,1,0,789925284,0,0,0,-7.047546015,-6.897616692,0,0,0
73,AuxIVA-IP2,3,10,3,0.4130625,1,0,789925284,50,1,0.371376274,-5.150444224,-2.491141028,1.897101791,4.406475665,0.333333333
74,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1959836417,0,0,0,-10.55996208,-10.47196769,0,0,0
75,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1959836417,50,1,0.365969725,-10.24418006,-7.408154367,0.315782015,3.063813321,0
76,AuxIVA-IP2,3,10,3,0.4130625,1,5,1358822685,0,0,0,-4.770117364,-4.634991699,0,0,0
77,AuxIVA-IP2,3,10,3,0.4130625,1,5,1358822685,50,1,0.368485459,-1.386040667,1.002055488,3.384076698,5.637047187,0.333333333
78,AuxIVA-IP2,3,10,3,0.4130625,1,10,1995074678,0,0,0,-3.610030666,-3.492517932,0,0,0
79,AuxIVA-IP2,3,10,3,0.4130625,1,10,1995074678,50,1,0.357755824,0.909046691,3.605242122,4.519077357,7.097760055,0.333333333
80,AuxIVA-IP2,3,10,3,0.4130625,1,10,290876773,0,0,0,-3.57189023,-3.492994363,0,0,0
81,AuxIVA-IP2,3,10,3,0.4130625,1,10,290876773,50,1,0.365862575,1.584539116,4.305063249,5.156429346,7.798057613,0.333333333
82,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1983958385,0,0,0,-10.59666788,-10.46377837,0,0,0
83,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1983958385,50,1,0.363445944,-13.21928976,-3.28903982,-2.622621883,7.174738546,0.333333333
84,AuxIVA-IP2,3,10,3,0.4130625,1,-5,561383553,0,0,0,-10.68551936,-10.5949036,0,0,0
85,AuxIVA-IP2,3,10,3,0.4130625,1,-5,561383553,50,1,0.355704534,-9.741409617,-7.109065567,0.944109747,3.485838037,0
86,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1819941518,0,0,0,-10.57523385,-10.49563044,0,0,0
87,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1819941518,50,1,0.362334965,-9.471304265,-6.914450529,1.103929583,3.581179913,0
88,AuxIVA-IP2,3,10,3,0.4130625,1,10,1605979227,0,0,0,-3.668876406,-3.546668629,0,0,0
89,AuxIVA-IP2,3,10,3,0.4130625,1,10,1605979227,50,1,0.360757469,1.22229153,3.886618745,4.891167936,7.433287374,0.333333333
90,AuxIVA-IP2,3,10,3,0.4130625,1,0,1819941518,0,0,0,-6.990551183,-6.910114103,0,0,0
91,AuxIVA-IP2,3,10,3,0.4130625,1,0,1819941518,50,1,0.36675782,-5.622039583,-2.91362612,1.368511601,3.996487983,0
92,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1358822685,0,0,0,-10.62465956,-10.47142275,0,0,0
93,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1358822685,50,1,0.353588639,-16.20629031,-8.685881408,-5.581630748,1.785541339,0
94,AuxIVA-IP2,3,10,3,0.4130625,1,5,789925284,0,0,0,-4.751776379,-4.610561951,0,0,0
95,AuxIVA-IP2,3,10,3,0.4130625,1,5,789925284,50,1,0.342652025,-1.129878639,1.425217529,3.621897741,6.035779481,0.333333333
96,AuxIVA-IP2,3,10,3,0.4130625,1,0,290876773,0,0,0,-6.939319667,-6.847816005,0,0,0
97,AuxIVA-IP2,3,10,3,0.4130625,1,0,290876773,50,1,0.353687149,-4.062322657,-1.618008298,2.87699701,5.229807706,0.333333333
98,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1605979227,0,0,0,-10.50525922,-10.35826627,0,0,0
99,AuxIVA-IP2,3,10,3,0.4130625,1,-5,1605979227,50,1,0.366407088,-8.422166989,-5.833816383,2.083092234,4.524449892,0
