,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
0,AuxIVA-IP2,3,10,3,0.4130625,1.0,-5,1675701733,0,0,0.0,-10.653003084204636,-10.568663614442768,0.0,0.0,0.0
1,AuxIVA-IP2,3,10,3,0.4130625,1.0,-5,1675701733,50,1,0.4282424820436219,-10.252199233469026,-1.5115721798935413,0.40080385073560976,9.057091434549227,0.3333333333333333
2,AuxIVA-IP2,3,10,3,0.4130625,1.0,10,1675701733,0,0,0.0,-3.5395682932537844,-3.436429965144613,0.0,0.0,0.0
3,AuxIVA-IP2,3,10,3,0.4130625,1.0,10,1675701733,50,1,0.42835208388936713,0.7040050366826321,3.4016363058039585,4.243573329936417,6.838066270948571,0.3333333333333333
4,AuxIVA-IP2,3,10,3,0.4130625,1.0,0,1675701733,0,0,0.0,-6.960188785341892,-6.865568649679763,0.0,0.0,0.0
5,AuxIVA-IP2,3,10,3,0.4130625,1.0,0,1675701733,50,1,0.4247475738865809,-3.9422735322958147,-1.39656120700229,3.017915253046077,5.469007442677473,0.3333333333333333
6,AuxIVA-IP2,3,10,3,0.4130625,1.0,5,1675701733,0,0,0.0,-4.629084458592952,-4.527786377674147,0.0,0.0,0.0
7,AuxIVA-IP2,3,10,3,0.4130625,1.0,5,1675701733,50,1,0.42559760383860407,-0.9989713278648115,1.413281024158554,3.6301131307281405,5.941067401832702,0.3333333333333333
