,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
0,ilrma-t-IP,3,10,3,0.6344375,1.0,30,1358822685,0,0,0.0,-3.1746849500938734,-2.8223099375538983,0.0,0.0,0.0
1,ilrma-t-IP,3,10,3,0.6344375,1.0,30,1358822685,100,1,10.023239077371633,7.973151708427932,20.81989672693901,11.147836658521806,23.642206664492914,1.0
2,ilrma-t-iss-seq,3,10,3,0.6344375,1.0,30,1358822685,0,0,0.0,-3.1746849500938734,-2.8223099375538983,0.0,0.0,0.0
3,ilrma-t-iss-seq,3,10,3,0.6344375,1.0,30,1358822685,100,1,11.772526128641623,7.076206928189777,19.529141693580552,10.250891878283651,22.35145163113445,1.0
4,ilrma-t-iss-joint,3,10,3,0.6344375,1.0,30,1358822685,0,0,0.0,-3.1746849500938734,-2.8223099375538983,0.0,0.0,0.0
5,ilrma-t-iss-joint,3,10,3,0.6344375,1.0,30,1358822685,100,1,17.92852878465371,7.076206928189777,19.529141693580552,10.250891878283651,22.35145163113445,1.0
6,ilrma,3,10,3,0.6344375,1.0,30,1358822685,0,0,0.0,-3.1746849500938734,-2.8223099375538983,0.0,0.0,0.0
7,ilrma,3,10,3,0.6344375,1.0,30,1358822685,100,1,0.664390300801403,8.038683152818006,20.059649237712907,11.21336810291188,22.881959175266804,1.0
8,ilrma-t-IP,3,10,3,0.6344375,1.0,30,561383553,0,0,0.0,-3.308280539166954,-2.7458791640022144,0.0,0.0,0.0
9,ilrma-t-IP,3,10,3,0.6344375,1.0,30,561383553,100,1,12.007269054462745,7.852634151680086,19.81095222631455,11.160914690847042,22.556831390316763,1.0
10,ilrma-t-iss-seq,3,10,3,0.6344375,1.0,30,561383553,0,0,0.0,-3.308280539166954,-2.7458791640022144,0.0,0.0,0.0
11,ilrma-t-iss-seq,3,10,3,0.6344375,1.0,30,561383553,100,1,12.07862891369088,7.865937447248201,19.860924257003088,11.174217986415153,22.606803421005306,1.0
12,ilrma-t-iss-joint,3,10,3,0.6344375,1.0,30,561383553,0,0,0.0,-3.308280539166954,-2.7458791640022144,0.0,0.0,0.0
13,ilrma-t-iss-joint,3,10,3,0.6344375,1.0,30,561383553,100,1,343.4843485187646,7.865937447248201,19.860924257003088,11.174217986415153,22.606803421005306,1.0
14,ilrma,3,10,3,0.6344375,1.0,30,561383553,0,0,0.0,-3.308280539166954,-2.7458791640022144,0.0,0.0,0.0
15,ilrma,3,10,3,0.6344375,1.0,30,561383553,100,1,0.6468383210394628,8.040949639417134,19.806485939388168,11.349230178584088,22.552365103390382,1.0
16,ilrma-t-IP,3,10,3,0.6344375,1.0,30,1675701733,0,0,0.0,-3.3184819861172516,-2.753069571206846,0.0,0.0,0.0
17,ilrma-t-IP,3,10,3,0.6344375,1.0,30,1675701733,100,1,51.5128572963537,6.728363488229259,18.326484322304264,10.04684547434651,21.079553893511108,1.0
18,ilrma-t-iss-seq,3,10,3,0.6344375,1.0,30,1675701733,0,0,0.0,-3.3184819861172516,-2.753069571206846,0.0,0.0,0.0
19,ilrma-t-iss-seq,3,10,3,0.6344375,1.0,30,1675701733,100,1,16.990686112588907,5.548087580080833,16.427696889165105,8.866569566198086,19.180766460371952,1.0
20,ilrma-t-iss-joint,3,10,3,0.6344375,1.0,30,1675701733,0,0,0.0,-3.3184819861172516,-2.753069571206846,0.0,0.0,0.0
21,ilrma-t-iss-joint,3,10,3,0.6344375,1.0,30,1675701733,100,1,21.327599009476195,5.548087580080833,16.427696889165105,8.866569566198086,19.180766460371952,1.0
22,ilrma,3,10,3,0.6344375,1.0,30,1675701733,0,0,0.0,-3.3184819861172516,-2.753069571206846,0.0,0.0,0.0
23,ilrma,3,10,3,0.6344375,1.0,30,1675701733,100,1,0.6800110568804645,6.853828984963549,17.46158547994241,10.1723109710808,20.214655051149254,1.0
