,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
40,ilrma-t-IP,3,0,3,0.6344375,1,30,657890619,0,0,0,-3.315739708,-3.066939479,0,0,0
41,ilrma-t-IP,3,0,3,0.6344375,1,30,657890619,50,1,3.584804476,7.880171287,20.23494005,11.195911,23.30187953,1
42,ilrma,3,0,3,0.6344375,1,30,657890619,0,0,0,-3.315739708,-3.066939479,0,0,0
43,ilrma,3,0,3,0.6344375,1,30,657890619,50,1,1.039248401,4.479470936,14.79540391,7.795210644,17.86234339,1
44,ilrma-t-IP,3,0,3,0.6344375,1,30,36027469,0,0,0,-2.996630612,-2.717749026,0,0,0
45,ilrma-t-IP,3,0,3,0.6344375,1,30,36027469,50,1,3.554946728,4.113901522,12.79825431,7.110532134,15.51600333,1
46,ilrma,3,0,3,0.6344375,1,30,36027469,0,0,0,-2.996630612,-2.717749026,0,0,0
47,ilrma,3,0,3,0.6344375,1,30,36027469,50,1,1.02383853,4.446129329,13.66849307,7.442759941,16.3862421,1
48,ilrma-t-IP,3,0,3,0.6344375,1,30,410361373,0,0,0,-3.040734933,-2.906368397,0,0,0
49,ilrma-t-IP,3,0,3,0.6344375,1,30,410361373,50,1,3.503135725,4.978891469,15.76638008,8.019626401,18.67274847,1
50,ilrma,3,0,3,0.6344375,1,30,410361373,0,0,0,-3.040734933,-2.906368397,0,0,0
51,ilrma,3,0,3,0.6344375,1,30,410361373,50,1,1.022390715,5.885541507,16.23731781,8.92627644,19.14368621,1
52,ilrma-t-IP,3,0,3,0.6344375,1,30,1675701733,0,0,0,-3.052828702,-2.856009173,0,0,0
53,ilrma-t-IP,3,0,3,0.6344375,1,30,1675701733,50,1,3.627133335,3.392794599,13.23202748,6.445623301,16.08803665,1
54,ilrma,3,0,3,0.6344375,1,30,1675701733,0,0,0,-3.052828702,-2.856009173,0,0,0
55,ilrma,3,0,3,0.6344375,1,30,1675701733,50,1,1.011999717,5.713716999,15.99412854,8.766545701,18.85013772,1
56,ilrma-t-IP,3,0,3,0.6344375,1,30,1685103474,0,0,0,-3.021543989,-2.849123202,0,0,0
57,ilrma-t-IP,3,0,3,0.6344375,1,30,1685103474,50,1,3.558447001,7.712446019,19.99258109,10.73399001,22.84170429,1
58,ilrma,3,0,3,0.6344375,1,30,1685103474,0,0,0,-3.021543989,-2.849123202,0,0,0
59,ilrma,3,0,3,0.6344375,1,30,1685103474,50,1,1.023505026,7.631641994,18.92276978,10.65318598,21.77189298,1
60,ilrma-t-IP,3,0,3,0.6344375,1,30,1995074678,0,0,0,-3.005810196,-2.615951801,0,0,0
61,ilrma-t-IP,3,0,3,0.6344375,1,30,1995074678,50,1,3.649501403,6.656926406,17.7345217,9.662736602,20.3504735,1
62,ilrma,3,0,3,0.6344375,1,30,1995074678,0,0,0,-3.005810196,-2.615951801,0,0,0
63,ilrma,3,0,3,0.6344375,1,30,1995074678,50,1,1.03405903,6.253541518,16.16058648,9.259351715,18.77653828,1
64,ilrma-t-IP,3,0,3,0.6344375,1,30,170765737,0,0,0,-3.180043961,-3.067924179,0,0,0
65,ilrma-t-IP,3,0,3,0.6344375,1,30,170765737,50,1,3.619279692,6.525034301,18.76873925,9.705078262,21.83666342,1
66,ilrma,3,0,3,0.6344375,1,30,170765737,0,0,0,-3.180043961,-3.067924179,0,0,0
67,ilrma,3,0,3,0.6344375,1,30,170765737,50,1,1.03234853,7.419931212,18.04920054,10.59997517,21.11712472,1
68,ilrma-t-IP,3,0,3,0.6344375,1,30,878579710,0,0,0,-3.087428678,-2.908252212,0,0,0
69,ilrma-t-IP,3,0,3,0.6344375,1,30,878579710,50,1,3.658036425,6.592127605,19.52798082,9.679556283,22.43623303,1
70,ilrma,3,0,3,0.6344375,1,30,878579710,0,0,0,-3.087428678,-2.908252212,0,0,0
71,ilrma,3,0,3,0.6344375,1,30,878579710,50,1,0.983475208,7.015667693,19.78289592,10.10309637,22.69114813,1
72,ilrma-t-IP,3,0,3,0.6344375,1,30,1959836417,0,0,0,-3.094562442,-2.969148563,0,0,0
73,ilrma-t-IP,3,0,3,0.6344375,1,30,1959836417,50,1,3.467729235,-2.007422643,5.058211276,1.0871398,8.02735984,0.666666667
74,ilrma,3,0,3,0.6344375,1,30,1959836417,0,0,0,-3.094562442,-2.969148563,0,0,0
75,ilrma,3,0,3,0.6344375,1,30,1959836417,50,1,0.994950712,-1.481390635,6.251425382,1.613171807,9.220573946,1
76,ilrma-t-IP,3,0,3,0.6344375,1,30,665605494,0,0,0,-3.036700027,-2.872215814,0,0,0
77,ilrma-t-IP,3,0,3,0.6344375,1,30,665605494,50,1,3.477372108,5.093650006,16.01510147,8.130350033,18.88731729,1
78,ilrma,3,0,3,0.6344375,1,30,665605494,0,0,0,-3.036700027,-2.872215814,0,0,0
79,ilrma,3,0,3,0.6344375,1,30,665605494,50,1,0.99869713,4.495759605,15.01625072,7.532459632,17.88846653,1
80,ilrma-t-IP,3,0,3,0.6344375,1,30,659577591,0,0,0,-3.109870165,-2.891545312,0,0,0
81,ilrma-t-IP,3,0,3,0.6344375,1,30,659577591,50,1,3.482995346,6.253393546,16.90069686,9.363263711,19.79224218,1
82,ilrma,3,0,3,0.6344375,1,30,659577591,0,0,0,-3.109870165,-2.891545312,0,0,0
83,ilrma,3,0,3,0.6344375,1,30,659577591,50,1,1.005115715,6.755051323,18.0528187,9.864921488,20.94436401,1
84,ilrma-t-IP,3,0,3,0.6344375,1,30,561383553,0,0,0,-3.077366464,-2.875723752,0,0,0
85,ilrma-t-IP,3,0,3,0.6344375,1,30,561383553,50,1,3.528736375,4.972620135,16.13496161,8.0499866,19.01068536,1
86,ilrma,3,0,3,0.6344375,1,30,561383553,0,0,0,-3.077366464,-2.875723752,0,0,0
87,ilrma,3,0,3,0.6344375,1,30,561383553,50,1,1.00960297,4.84505102,15.25231149,7.922417485,18.12803525,1
88,ilrma-t-IP,3,0,3,0.6344375,1,30,137773602,0,0,0,-3.202032158,-2.870035775,0,0,0
89,ilrma-t-IP,3,0,3,0.6344375,1,30,137773602,50,1,3.411625075,6.04409535,17.83062051,9.246127508,20.70065629,1
90,ilrma,3,0,3,0.6344375,1,30,137773602,0,0,0,-3.202032158,-2.870035775,0,0,0
91,ilrma,3,0,3,0.6344375,1,30,137773602,50,1,0.990942333,7.294300342,18.08744882,10.4963325,20.95748459,1
92,ilrma-t-IP,3,0,3,0.6344375,1,30,789925284,0,0,0,-3.026448456,-2.796174018,0,0,0
93,ilrma-t-IP,3,0,3,0.6344375,1,30,789925284,50,1,3.500373957,8.458591831,22.16114612,11.48504029,24.95732014,1
94,ilrma,3,0,3,0.6344375,1,30,789925284,0,0,0,-3.026448456,-2.796174018,0,0,0
95,ilrma,3,0,3,0.6344375,1,30,789925284,50,1,0.974526402,8.583736239,21.48900638,11.6101847,24.28518039,1
96,ilrma-t-IP,3,0,3,0.6344375,1,30,457175121,0,0,0,-3.103539705,-2.886283156,0,0,0
97,ilrma-t-IP,3,0,3,0.6344375,1,30,457175121,50,1,3.398084417,7.428010281,19.45565935,10.53154999,22.34194251,1
98,ilrma,3,0,3,0.6344375,1,30,457175121,0,0,0,-3.103539705,-2.886283156,0,0,0
99,ilrma,3,0,3,0.6344375,1,30,457175121,50,1,0.863754902,8.023255978,19.47215248,11.12679568,22.35843564,1
100,ilrma-t-IP,3,0,3,0.6344375,1,30,1063926992,0,0,0,-3.083113798,-2.910741824,0,0,0
101,ilrma-t-IP,3,0,3,0.6344375,1,30,1063926992,50,1,3.507277798,0.577817559,7.794688262,3.660931358,10.70543009,1
102,ilrma,3,0,3,0.6344375,1,30,1063926992,0,0,0,-3.083113798,-2.910741824,0,0,0
103,ilrma,3,0,3,0.6344375,1,30,1063926992,50,1,0.995731505,7.299522668,18.6295776,10.38263647,21.54031943,1
104,ilrma-t-IP,3,0,3,0.6344375,1,30,671780907,0,0,0,-3.146076419,-2.987161954,0,0,0
105,ilrma-t-IP,3,0,3,0.6344375,1,30,671780907,50,1,3.497265401,5.356401214,15.99428589,8.502477633,18.98144784,1
106,ilrma,3,0,3,0.6344375,1,30,671780907,0,0,0,-3.146076419,-2.987161954,0,0,0
107,ilrma,3,0,3,0.6344375,1,30,671780907,50,1,0.999185508,5.707798856,16.04556413,8.853875276,19.03272609,1
108,ilrma-t-IP,3,0,3,0.6344375,1,30,1402032510,0,0,0,-3.114781531,-2.91197333,0,0,0
109,ilrma-t-IP,3,0,3,0.6344375,1,30,1402032510,50,1,3.494002673,5.317504512,16.31329169,8.432286043,19.22526502,1
110,ilrma,3,0,3,0.6344375,1,30,1402032510,0,0,0,-3.114781531,-2.91197333,0,0,0
111,ilrma,3,0,3,0.6344375,1,30,1402032510,50,1,0.96134833,5.318232094,16.28161599,8.433013626,19.19358932,1
112,ilrma-t-IP,3,0,3,0.6344375,1,30,290876773,0,0,0,-3.065553715,-2.893821973,0,0,0
113,ilrma-t-IP,3,0,3,0.6344375,1,30,290876773,50,1,3.547358032,6.636693389,18.06907273,9.702247104,20.96289471,1
114,ilrma,3,0,3,0.6344375,1,30,290876773,0,0,0,-3.065553715,-2.893821973,0,0,0
115,ilrma,3,0,3,0.6344375,1,30,290876773,50,1,0.86340866,7.467664699,19.27548944,10.53321841,22.16931141,1
116,ilrma-t-IP,3,0,3,0.6344375,1,30,115061003,0,0,0,-3.110437449,-2.903877334,0,0,0
117,ilrma-t-IP,3,0,3,0.6344375,1,30,115061003,50,1,3.52422492,6.142192433,17.84245075,9.252629882,20.74632809,1
118,ilrma,3,0,3,0.6344375,1,30,115061003,0,0,0,-3.110437449,-2.903877334,0,0,0
119,ilrma,3,0,3,0.6344375,1,30,115061003,50,1,0.710649213,7.040789391,17.26702015,10.15122684,20.17089749,1
