,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
26,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1069045865,0,0,,-3.382202311,-2.709855978,0,0,0
27,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1069045865,50,1,,6.363005293,17.15489788,9.745207604,19.86475386,1
28,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1069045865,0,0,,-3.382202311,-2.709855978,0,0,0
29,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1069045865,50,1,,6.363005293,17.15489788,9.745207604,19.86475386,1
30,ilrma,3,10,3,0.6344375,1,20,1069045865,0,0,0,-3.382202311,-2.709855978,0,0,0
31,ilrma,3,10,3,0.6344375,1,20,1069045865,50,1,1.514072813,6.014314205,16.5770613,9.396516516,19.28691728,1
32,ilrma-t-IP,3,10,3,0.6344375,1,10,1675701733,0,0,0,-3.920440377,-3.317593119,0,0,0
33,ilrma-t-IP,3,10,3,0.6344375,1,10,1675701733,50,1,5.464333397,4.120776779,11.46187644,8.041217157,14.77946956,1
34,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1675701733,0,0,,-3.920440377,-3.317593119,0,0,0
35,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1675701733,50,1,,0.824603426,7.755460132,4.745043803,11.07305325,1
36,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1675701733,0,0,,-3.920440377,-3.317593119,0,0,0
37,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1675701733,50,1,,0.824603426,7.755460132,4.745043803,11.07305325,1
38,ilrma,3,10,3,0.6344375,1,10,1675701733,0,0,0,-3.920440377,-3.317593119,0,0,0
39,ilrma,3,10,3,0.6344375,1,10,1675701733,50,1,1.511641927,3.783377649,12.02329673,7.703818027,15.34088985,1
40,ilrma-t-IP,3,10,3,0.6344375,1,10,170765737,0,0,0,-3.832106107,-3.260965459,0,0,0
41,ilrma-t-IP,3,10,3,0.6344375,1,10,170765737,50,1,5.429044934,3.723277195,11.70767155,7.555383302,14.96863701,1
42,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,170765737,0,0,,-3.832106107,-3.260965459,0,0,0
43,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,170765737,50,1,,4.444453914,12.19224274,8.27656002,15.4532082,1
44,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,170765737,0,0,,-3.832106107,-3.260965459,0,0,0
45,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,170765737,50,1,,4.444453914,12.19224274,8.27656002,15.4532082,1
46,ilrma,3,10,3,0.6344375,1,10,170765737,0,0,0,-3.832106107,-3.260965459,0,0,0
47,ilrma,3,10,3,0.6344375,1,10,170765737,50,1,1.507167087,3.842160532,11.57506282,7.674266638,14.83602828,1
48,ilrma-t-IP,3,10,3,0.6344375,1,30,665605494,0,0,0,-3.272836839,-2.568012174,0,0,0
49,ilrma-t-IP,3,10,3,0.6344375,1,30,665605494,50,1,5.425717194,7.458152884,19.52791623,10.73098972,22.0959284,1
50,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,665605494,0,0,,-3.272836839,-2.568012174,0,0,0
51,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,665605494,50,1,,7.461011761,19.17626053,10.7338486,21.7442727,1
52,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,665605494,0,0,,-3.272836839,-2.568012174,0,0,0
53,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,665605494,50,1,,7.461011761,19.17626053,10.7338486,21.7442727,1
54,ilrma,3,10,3,0.6344375,1,30,665605494,0,0,0,-3.272836839,-2.568012174,0,0,0
55,ilrma,3,10,3,0.6344375,1,30,665605494,50,1,1.518937421,8.117018337,19.71726852,11.38985518,22.2852807,1
56,ilrma-t-IP,3,10,3,0.6344375,1,30,1402032510,0,0,0,-3.267505857,-2.623725658,0,0,0
57,ilrma-t-IP,3,10,3,0.6344375,1,30,1402032510,50,1,5.460855054,5.979988755,16.80486046,9.247494612,19.42858612,1
58,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1402032510,0,0,,-3.267505857,-2.623725658,0,0,0
59,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1402032510,50,1,,4.864483978,16.2376631,8.131989835,18.86138876,1
60,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1402032510,0,0,,-3.267505857,-2.623725658,0,0,0
61,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1402032510,50,1,,4.864483978,16.2376631,8.131989835,18.86138876,1
62,ilrma,3,10,3,0.6344375,1,30,1402032510,0,0,0,-3.267505857,-2.623725658,0,0,0
63,ilrma,3,10,3,0.6344375,1,30,1402032510,50,1,1.516708101,7.9294505,19.94115075,11.19695636,22.5648764,1
64,ilrma-t-IP,3,10,3,0.6344375,1,10,1983958385,0,0,0,-3.7996342,-3.130939137,0,0,0
65,ilrma-t-IP,3,10,3,0.6344375,1,10,1983958385,50,1,5.653059878,-0.01722898,7.429006588,3.78240522,10.55994573,1
66,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1983958385,0,0,,-3.7996342,-3.130939137,0,0,0
67,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1983958385,50,1,,0.130014839,7.234958354,3.929649039,10.36589749,1
68,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1983958385,0,0,,-3.7996342,-3.130939137,0,0,0
69,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1983958385,50,1,,0.130014839,7.234958354,3.929649039,10.36589749,1
70,ilrma,3,10,3,0.6344375,1,10,1983958385,0,0,0,-3.7996342,-3.130939137,0,0,0
71,ilrma,3,10,3,0.6344375,1,10,1983958385,50,1,1.240370446,-0.728736275,6.149828186,3.070897926,9.280767323,1
72,ilrma-t-IP,3,10,3,0.6344375,1,20,1712592594,0,0,0,-3.294952714,-2.641800342,0,0,0
73,ilrma-t-IP,3,10,3,0.6344375,1,20,1712592594,50,1,5.620666882,4.193969877,14.05236115,7.488922591,16.69416149,1
74,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1712592594,0,0,,-3.294952714,-2.641800342,0,0,0
75,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1712592594,50,1,,1.68705903,9.812720946,4.982011744,12.45452129,1
76,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1712592594,0,0,,-3.294952714,-2.641800342,0,0,0
77,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1712592594,50,1,,1.68705903,9.812720946,4.982011744,12.45452129,1
78,ilrma,3,10,3,0.6344375,1,20,1712592594,0,0,0,-3.294952714,-2.641800342,0,0,0
79,ilrma,3,10,3,0.6344375,1,20,1712592594,50,1,1.253718757,4.205512898,13.73411441,7.500465612,16.37591475,1
80,ilrma-t-IP,3,10,3,0.6344375,1,30,1981297353,0,0,0,-3.160480515,-2.775146451,0,0,0
81,ilrma-t-IP,3,10,3,0.6344375,1,30,1981297353,50,1,5.652938397,7.360042451,20.16700472,10.52052297,22.94215118,1
82,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1981297353,0,0,,-3.160480515,-2.775146451,0,0,0
83,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1981297353,50,1,,8.182941154,21.25068259,11.34342167,24.02582905,1
84,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1981297353,0,0,,-3.160480515,-2.775146451,0,0,0
85,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1981297353,50,1,,8.182941154,21.25068259,11.34342167,24.02582905,1
86,ilrma,3,10,3,0.6344375,1,30,1981297353,0,0,0,-3.160480515,-2.775146451,0,0,0
87,ilrma,3,10,3,0.6344375,1,30,1981297353,50,1,1.225240248,7.09701128,19.10322563,10.2574918,21.87837208,1
88,ilrma-t-IP,3,10,3,0.6344375,1,20,1358822685,0,0,0,-3.233667779,-2.876336093,0,0,0
89,ilrma-t-IP,3,10,3,0.6344375,1,20,1358822685,50,1,5.651668463,6.599703402,17.95123626,9.833371181,20.82757236,1
90,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1358822685,0,0,,-3.233667779,-2.876336093,0,0,0
91,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1358822685,50,1,,6.497329285,17.91113044,9.730997064,20.78746654,1
92,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1358822685,0,0,,-3.233667779,-2.876336093,0,0,0
93,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1358822685,50,1,,6.497329285,17.91113044,9.730997064,20.78746654,1
94,ilrma,3,10,3,0.6344375,1,20,1358822685,0,0,0,-3.233667779,-2.876336093,0,0,0
95,ilrma,3,10,3,0.6344375,1,20,1358822685,50,1,1.251589565,7.106123442,18.22440886,10.33979122,21.10074495,1
96,ilrma-t-IP,3,10,3,0.6344375,1,20,170765737,0,0,0,-3.29575308,-2.753805503,0,0,0
97,ilrma-t-IP,3,10,3,0.6344375,1,20,170765737,50,1,5.655659804,5.934457468,17.1186338,9.230210548,19.8724393,1
98,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,170765737,0,0,,-3.29575308,-2.753805503,0,0,0
99,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,170765737,50,1,,7.196002102,18.08049715,10.49175518,20.83430265,1
100,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,170765737,0,0,,-3.29575308,-2.753805503,0,0,0
101,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,170765737,50,1,,7.196002102,18.08049715,10.49175518,20.83430265,1
102,ilrma,3,10,3,0.6344375,1,20,170765737,0,0,0,-3.29575308,-2.753805503,0,0,0
103,ilrma,3,10,3,0.6344375,1,20,170765737,50,1,1.235351553,6.018403922,16.38964404,9.314157002,19.14344955,1
104,ilrma-t-IP,3,10,3,0.6344375,1,10,1063926992,0,0,0,-3.830250632,-3.32363353,0,0,0
105,ilrma-t-IP,3,10,3,0.6344375,1,10,1063926992,50,1,5.61085802,4.06494571,11.78815026,7.895196342,15.11178379,1
106,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1063926992,0,0,,-3.830250632,-3.32363353,0,0,0
107,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,1063926992,50,1,,4.652469886,12.20131072,8.482720518,15.52494425,1
108,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1063926992,0,0,,-3.830250632,-3.32363353,0,0,0
109,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,1063926992,50,1,,4.652469886,12.20131072,8.482720518,15.52494425,1
110,ilrma,3,10,3,0.6344375,1,10,1063926992,0,0,0,-3.830250632,-3.32363353,0,0,0
111,ilrma,3,10,3,0.6344375,1,10,1063926992,50,1,1.264116306,3.8720187,11.33159052,7.702269332,14.65522405,1
112,ilrma-t-IP,3,10,3,0.6344375,1,30,789925284,0,0,0,-3.218147257,-2.717013891,0,0,0
113,ilrma-t-IP,3,10,3,0.6344375,1,30,789925284,50,1,5.613263699,3.73339356,13.60329352,6.951540817,16.32030742,1
114,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,789925284,0,0,,-3.218147257,-2.717013891,0,0,0
115,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,789925284,50,1,,5.500817144,16.94754972,8.718964401,19.66456361,1
116,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,789925284,0,0,,-3.218147257,-2.717013891,0,0,0
117,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,789925284,50,1,,5.500817144,16.94754972,8.718964401,19.66456361,1
118,ilrma,3,10,3,0.6344375,1,30,789925284,0,0,0,-3.218147257,-2.717013891,0,0,0
119,ilrma,3,10,3,0.6344375,1,30,789925284,50,1,1.260370047,5.321882981,16.36162852,8.540030238,19.07864241,1
120,ilrma-t-IP,3,10,3,0.6344375,1,10,665605494,0,0,0,-3.849149978,-3.126433992,0,0,0
121,ilrma-t-IP,3,10,3,0.6344375,1,10,665605494,50,1,5.607378705,4.936634518,12.46135169,8.785784496,15.58778569,1
122,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,665605494,0,0,,-3.849149978,-3.126433992,0,0,0
123,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,665605494,50,1,,4.518142831,12.05290726,8.367292809,15.17934125,1
124,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,665605494,0,0,,-3.849149978,-3.126433992,0,0,0
125,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,665605494,50,1,,4.518142831,12.05290726,8.367292809,15.17934125,1
126,ilrma,3,10,3,0.6344375,1,10,665605494,0,0,0,-3.849149978,-3.126433992,0,0,0
127,ilrma,3,10,3,0.6344375,1,10,665605494,50,1,1.26582089,4.722820407,12.14404472,8.571970385,15.27047871,1
128,ilrma-t-IP,3,10,3,0.6344375,1,30,878579710,0,0,0,-3.212718005,-2.788473698,0,0,0
129,ilrma-t-IP,3,10,3,0.6344375,1,30,878579710,50,1,4.327628159,5.351758717,16.68655352,8.564476722,19.47502722,1
130,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,878579710,0,0,,-3.212718005,-2.788473698,0,0,0
131,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,878579710,50,1,,6.051531495,17.84237807,9.2642495,20.63085177,1
132,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,878579710,0,0,,-3.212718005,-2.788473698,0,0,0
133,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,878579710,50,1,,6.051531495,17.84237807,9.2642495,20.63085177,1
134,ilrma,3,10,3,0.6344375,1,30,878579710,0,0,0,-3.212718005,-2.788473698,0,0,0
135,ilrma,3,10,3,0.6344375,1,30,878579710,50,1,1.253130685,6.385528743,17.7774467,9.598246748,20.5659204,1
136,ilrma-t-IP,3,10,3,0.6344375,1,20,115061003,0,0,0,-3.320364789,-2.913159612,0,0,0
137,ilrma-t-IP,3,10,3,0.6344375,1,20,115061003,50,1,4.325788379,-0.73121237,5.410284601,2.589152419,8.323444214,1
138,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,115061003,0,0,,-3.320364789,-2.913159612,0,0,0
139,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,115061003,50,1,,5.440257667,16.10188206,8.760622456,19.01504167,1
140,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,115061003,0,0,,-3.320364789,-2.913159612,0,0,0
141,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,115061003,50,1,,5.440257667,16.10188206,8.760622456,19.01504167,1
142,ilrma,3,10,3,0.6344375,1,20,115061003,0,0,0,-3.320364789,-2.913159612,0,0,0
143,ilrma,3,10,3,0.6344375,1,20,115061003,50,1,1.245970675,2.710637178,11.57852624,6.031001967,14.49168585,1
144,ilrma-t-IP,3,10,3,0.6344375,1,30,457175121,0,0,0,-3.216920071,-2.730487863,0,0,0
145,ilrma-t-IP,3,10,3,0.6344375,1,30,457175121,50,1,4.294206347,4.885209979,15.49667135,8.10213005,18.22715921,1
146,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,457175121,0,0,,-3.216920071,-2.730487863,0,0,0
147,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,457175121,50,1,,4.634830442,14.82379375,7.851750514,17.55428162,1
148,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,457175121,0,0,,-3.216920071,-2.730487863,0,0,0
149,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,457175121,50,1,,4.634830442,14.82379375,7.851750514,17.55428162,1
150,ilrma,3,10,3,0.6344375,1,30,457175121,0,0,0,-3.216920071,-2.730487863,0,0,0
151,ilrma,3,10,3,0.6344375,1,30,457175121,50,1,1.259453386,5.297873642,15.62678241,8.514793714,18.35727027,1
152,ilrma-t-IP,3,10,3,0.6344375,1,20,1319794951,0,0,0,-3.326057819,-2.718834411,0,0,0
153,ilrma-t-IP,3,10,3,0.6344375,1,20,1319794951,50,1,4.259420842,6.156545814,16.59154949,9.482603633,19.3103839,1
154,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1319794951,0,0,,-3.326057819,-2.718834411,0,0,0
155,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1319794951,50,1,,6.741181642,17.66424958,10.06723946,20.38308399,1
156,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1319794951,0,0,,-3.326057819,-2.718834411,0,0,0
157,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1319794951,50,1,,6.741181642,17.66424958,10.06723946,20.38308399,1
158,ilrma,3,10,3,0.6344375,1,20,1319794951,0,0,0,-3.326057819,-2.718834411,0,0,0
159,ilrma,3,10,3,0.6344375,1,20,1319794951,50,1,1.246164868,6.325525572,16.55412257,9.651583391,19.27295698,1
160,ilrma-t-IP,3,10,3,0.6344375,1,10,115061003,0,0,0,-3.853141273,-3.423066617,0,0,0
161,ilrma-t-IP,3,10,3,0.6344375,1,10,115061003,50,1,4.249483539,3.860269027,11.91243151,7.7134103,15.33549813,1
162,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,115061003,0,0,,-3.853141273,-3.423066617,0,0,0
163,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,115061003,50,1,,0.190683589,7.747297352,4.043824862,11.17036397,1
164,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,115061003,0,0,,-3.853141273,-3.423066617,0,0,0
165,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,115061003,50,1,,0.190683589,7.747297352,4.043824862,11.17036397,1
166,ilrma,3,10,3,0.6344375,1,10,115061003,0,0,0,-3.853141273,-3.423066617,0,0,0
167,ilrma,3,10,3,0.6344375,1,10,115061003,50,1,1.263945335,3.846792057,11.70112524,7.699933329,15.12419186,1
168,ilrma-t-IP,3,10,3,0.6344375,1,30,36027469,0,0,0,-3.240666222,-2.810695276,0,0,0
169,ilrma-t-IP,3,10,3,0.6344375,1,30,36027469,50,1,4.258972569,5.987430539,17.93834766,9.228096761,20.74904293,1
170,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,36027469,0,0,,-3.240666222,-2.810695276,0,0,0
171,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,36027469,50,1,,8.049401881,20.61772206,11.2900681,23.42841733,1
172,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,36027469,0,0,,-3.240666222,-2.810695276,0,0,0
173,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,36027469,50,1,,8.049401881,20.61772206,11.2900681,23.42841733,1
174,ilrma,3,10,3,0.6344375,1,30,36027469,0,0,0,-3.240666222,-2.810695276,0,0,0
175,ilrma,3,10,3,0.6344375,1,30,36027469,50,1,1.246555292,6.193319598,18.09276801,9.433985819,20.90346329,1
176,ilrma-t-IP,3,10,3,0.6344375,1,20,1959836417,0,0,0,-3.037112427,-2.639240519,0,0,0
177,ilrma-t-IP,3,10,3,0.6344375,1,20,1959836417,50,1,4.26479363,7.650668224,18.60508124,10.68778065,21.24432176,1
178,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1959836417,0,0,,-3.037112427,-2.639240519,0,0,0
179,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,1959836417,50,1,,2.448413277,11.78189733,5.485525704,14.42113785,1
180,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1959836417,0,0,,-3.037112427,-2.639240519,0,0,0
181,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,1959836417,50,1,,2.448413277,11.78189733,5.485525704,14.42113785,1
182,ilrma,3,10,3,0.6344375,1,20,1959836417,0,0,0,-3.037112427,-2.639240519,0,0,0
183,ilrma,3,10,3,0.6344375,1,20,1959836417,50,1,1.267800239,7.419102348,18.10544672,10.45621477,20.74468724,1
184,ilrma-t-IP,3,10,3,0.6344375,1,20,878579710,0,0,0,-3.269716461,-2.841715806,0,0,0
185,ilrma-t-IP,3,10,3,0.6344375,1,20,878579710,50,1,4.281279289,5.18157897,15.84418091,8.451295432,18.68589671,1
186,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,878579710,0,0,,-3.269716461,-2.841715806,0,0,0
187,ilrma-t-iss-seq,3,10,3,0.6344375,1,20,878579710,50,1,,5.815230271,16.58133047,9.084946732,19.42304628,1
188,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,878579710,0,0,,-3.269716461,-2.841715806,0,0,0
189,ilrma-t-iss-joint,3,10,3,0.6344375,1,20,878579710,50,1,,5.815230271,16.58133047,9.084946732,19.42304628,1
190,ilrma,3,10,3,0.6344375,1,20,878579710,0,0,0,-3.269716461,-2.841715806,0,0,0
191,ilrma,3,10,3,0.6344375,1,20,878579710,50,1,1.264613478,5.841840143,16.25132927,9.111556605,19.09304508,1
192,ilrma-t-IP,3,10,3,0.6344375,1,10,789925284,0,0,0,-3.807840597,-3.281187297,0,0,0
193,ilrma-t-IP,3,10,3,0.6344375,1,10,789925284,50,1,4.242816606,2.259613237,9.993854696,6.067453834,13.27504199,1
194,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,789925284,0,0,,-3.807840597,-3.281187297,0,0,0
195,ilrma-t-iss-seq,3,10,3,0.6344375,1,10,789925284,50,1,,2.896173725,10.89504147,6.704014322,14.17622877,1
196,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,789925284,0,0,,-3.807840597,-3.281187297,0,0,0
197,ilrma-t-iss-joint,3,10,3,0.6344375,1,10,789925284,50,1,,2.896173725,10.89504147,6.704014322,14.17622877,1
198,ilrma,3,10,3,0.6344375,1,10,789925284,0,0,0,-3.807840597,-3.281187297,0,0,0
199,ilrma,3,10,3,0.6344375,1,10,789925284,50,1,1.255431003,2.878435015,10.89652078,6.686275612,14.17770807,1
200,ilrma-t-IP,3,10,3,0.6344375,1,30,1282922662,0,0,0,-3.238935838,-2.74487425,0,0,0
201,ilrma-t-IP,3,10,3,0.6344375,1,30,1282922662,50,1,4.294347955,7.793590778,20.20509559,11.03252662,22.94996984,1
202,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1282922662,0,0,,-3.238935838,-2.74487425,0,0,0
203,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,1282922662,50,1,,6.041948621,17.06321661,9.28088446,19.80809086,1
204,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1282922662,0,0,,-3.238935838,-2.74487425,0,0,0
205,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,1282922662,50,1,,6.041948621,17.06321661,9.28088446,19.80809086,1
206,ilrma,3,10,3,0.6344375,1,30,1282922662,0,0,0,-3.238935838,-2.74487425,0,0,0
207,ilrma,3,10,3,0.6344375,1,30,1282922662,50,1,1.261647995,0.44122491,7.970925456,3.680160748,10.71579971,1
208,ilrma-t-IP,3,10,3,0.6344375,1,30,115061003,0,0,0,-3.262992577,-2.859039301,0,0,0
209,ilrma-t-IP,3,10,3,0.6344375,1,30,115061003,50,1,4.294090414,5.861838381,16.49855117,9.124830958,19.35759048,1
210,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,115061003,0,0,,-3.262992577,-2.859039301,0,0,0
211,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,115061003,50,1,,6.226843618,18.18247612,9.489836195,21.04151543,1
212,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,115061003,0,0,,-3.262992577,-2.859039301,0,0,0
213,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,115061003,50,1,,6.226843618,18.18247612,9.489836195,21.04151543,1
214,ilrma,3,10,3,0.6344375,1,30,115061003,0,0,0,-3.262992577,-2.859039301,0,0,0
215,ilrma,3,10,3,0.6344375,1,30,115061003,50,1,1.221663813,1.12127508,9.137350804,4.384267657,11.99639011,1
216,ilrma-t-IP,3,10,3,0.6344375,1,30,410361373,0,0,0,-3.345136114,-2.873769816,0,0,0
217,ilrma-t-IP,3,10,3,0.6344375,1,30,410361373,50,1,4.239875036,6.612883051,18.3595957,9.958019165,21.23336552,1
218,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,410361373,0,0,,-3.345136114,-2.873769816,0,0,0
219,ilrma-t-iss-seq,3,10,3,0.6344375,1,30,410361373,50,1,,6.283706072,17.96605989,9.628842185,20.83982971,1
220,ilrma-t-iss-joint,3,10,3,0.6344375,1,30,410361373,0,0,,-3.345136114,-2.873769816,0,0,0
