,Algorithm,Sources,Interferers,Mics,RT60,Distance,SINR,seed,Iteration,Iteration_Index,Runtime [s],SI-SDR [dB],SI-SIR [dB],ΔSI-SDR [dB],ΔSI-SIR [dB],Success
37,ilrma-t-IP,3,10,3,0.6344375,1,30,659577591,50,1,3.579653889,6.755645677,17.22713257,9.811140163,20.08089993,1
38,ilrma,3,10,3,0.6344375,1,30,659577591,0,0,0,-3.055494485,-2.853767366,0,0,0
39,ilrma,3,10,3,0.6344375,1,30,659577591,50,1,1.004503549,7.025323072,17.70746827,10.08081756,20.56123563,1
40,ilrma-t-IP,3,10,3,0.6344375,1,30,1063926992,0,0,0,-3.15921216,-2.969390268,0,0,0
41,ilrma-t-IP,3,10,3,0.6344375,1,30,1063926992,50,1,3.57271085,6.922363023,18.53889748,10.08157518,21.50828775,1
42,ilrma,3,10,3,0.6344375,1,30,1063926992,0,0,0,-3.15921216,-2.969390268,0,0,0
43,ilrma,3,10,3,0.6344375,1,30,1063926992,50,1,1.009872982,6.968622639,17.58534707,10.1278348,20.55473734,1
44,ilrma-t-IP,3,10,3,0.6344375,1,30,1402032510,0,0,0,-3.157857033,-2.865531233,0,0,0
45,ilrma-t-IP,3,10,3,0.6344375,1,30,1402032510,50,1,3.580436451,7.91755582,20.0282884,11.07541285,22.89381963,1
46,ilrma,3,10,3,0.6344375,1,30,1402032510,0,0,0,-3.157857033,-2.865531233,0,0,0
47,ilrma,3,10,3,0.6344375,1,30,1402032510,50,1,0.994464498,7.882118309,18.56933196,11.03997534,21.4348632,1
48,ilrma-t-IP,3,10,3,0.6344375,1,30,1995074678,0,0,0,-2.97313697,-2.786902765,0,0,0
49,ilrma-t-IP,3,10,3,0.6344375,1,30,1995074678,50,1,3.372961597,8.553994237,21.21322066,11.52713121,24.00012343,1
50,ilrma,3,10,3,0.6344375,1,30,1995074678,0,0,0,-2.97313697,-2.786902765,0,0,0
51,ilrma,3,10,3,0.6344375,1,30,1995074678,50,1,1.00340671,8.756834214,20.26487782,11.72997118,23.05178058,1
52,ilrma-t-IP,3,10,3,0.6344375,1,30,290876773,0,0,0,-3.105952112,-2.773908469,0,0,0
53,ilrma-t-IP,3,10,3,0.6344375,1,30,290876773,50,1,3.39710941,7.238370921,18.28935663,10.34432303,21.0632651,1
54,ilrma,3,10,3,0.6344375,1,30,290876773,0,0,0,-3.105952112,-2.773908469,0,0,0
55,ilrma,3,10,3,0.6344375,1,30,290876773,50,1,1.005983008,6.598167584,16.11739879,9.704119696,18.89130725,1
56,ilrma-t-IP,3,10,3,0.6344375,1,30,1712592594,0,0,0,-3.076802202,-2.930075055,0,0,0
57,ilrma-t-IP,3,10,3,0.6344375,1,30,1712592594,50,1,3.391830598,7.733293714,20.12778483,10.81009592,23.05785989,1
58,ilrma,3,10,3,0.6344375,1,30,1712592594,0,0,0,-3.076802202,-2.930075055,0,0,0
59,ilrma,3,10,3,0.6344375,1,30,1712592594,50,1,0.965967288,8.404571557,21.14143265,11.48137376,24.07150771,1
60,ilrma-t-IP,3,10,3,0.6344375,1,30,170765737,0,0,0,-3.009993684,-2.763035426,0,0,0
61,ilrma-t-IP,3,10,3,0.6344375,1,30,170765737,50,1,3.512095445,8.31070317,19.8335183,11.32069685,22.59655372,1
62,ilrma,3,10,3,0.6344375,1,30,170765737,0,0,0,-3.009993684,-2.763035426,0,0,0
63,ilrma,3,10,3,0.6344375,1,30,170765737,50,1,1.026636865,8.134911508,19.28068191,11.14490519,22.04371733,1
64,ilrma-t-IP,3,10,3,0.6344375,1,30,1319794951,0,0,0,-2.86446275,-2.58168392,0,0,0
65,ilrma-t-IP,3,10,3,0.6344375,1,30,1319794951,50,1,3.426684623,7.202356076,17.78302178,10.06681883,20.3647057,1
66,ilrma,3,10,3,0.6344375,1,30,1319794951,0,0,0,-2.86446275,-2.58168392,0,0,0
67,ilrma,3,10,3,0.6344375,1,30,1319794951,50,1,0.994857778,7.368106875,17.45526034,10.23256962,20.03694426,1
68,ilrma-t-IP,3,10,3,0.6344375,1,30,1819941518,0,0,0,-3.008344846,-2.854497993,0,0,0
69,ilrma-t-IP,3,10,3,0.6344375,1,30,1819941518,50,1,3.447723376,7.309546449,19.31740255,10.31789129,22.17190054,1
70,ilrma,3,10,3,0.6344375,1,30,1819941518,0,0,0,-3.008344846,-2.854497993,0,0,0
71,ilrma,3,10,3,0.6344375,1,30,1819941518,50,1,1.007542327,7.48970927,18.70973631,10.49805412,21.56423431,1
72,ilrma-t-IP,3,10,3,0.6344375,1,30,561383553,0,0,0,-3.052869138,-2.774416848,0,0,0
73,ilrma-t-IP,3,10,3,0.6344375,1,30,561383553,50,1,3.394827847,7.058906386,17.4762524,10.11177552,20.25066925,1
74,ilrma,3,10,3,0.6344375,1,30,561383553,0,0,0,-3.052869138,-2.774416848,0,0,0
75,ilrma,3,10,3,0.6344375,1,30,561383553,50,1,0.998936271,7.117596498,17.56948821,10.17046564,20.34390506,1
76,ilrma-t-IP,3,10,3,0.6344375,1,30,1685103474,0,0,0,-2.969338991,-2.752006878,0,0,0
77,ilrma-t-IP,3,10,3,0.6344375,1,30,1685103474,50,1,3.497582792,6.939643991,18.25220879,9.908982982,21.00421567,1
78,ilrma,3,10,3,0.6344375,1,30,1685103474,0,0,0,-2.969338991,-2.752006878,0,0,0
79,ilrma,3,10,3,0.6344375,1,30,1685103474,50,1,1.012931754,4.453912562,12.96927686,7.423251553,15.72128374,1
80,ilrma-t-IP,3,10,3,0.6344375,1,30,1358822685,0,0,0,-3.097468476,-2.952529041,0,0,0
81,ilrma-t-IP,3,10,3,0.6344375,1,30,1358822685,50,1,3.406508472,6.411501947,17.09676912,9.508970423,20.04929816,1
82,ilrma,3,10,3,0.6344375,1,30,1358822685,0,0,0,-3.097468476,-2.952529041,0,0,0
83,ilrma,3,10,3,0.6344375,1,30,1358822685,50,1,0.988404269,7.527367633,19.66462002,10.62483611,22.61714906,1
84,ilrma-t-IP,3,10,3,0.6344375,1,30,878579710,0,0,0,-2.96539848,-2.839261757,0,0,0
85,ilrma-t-IP,3,10,3,0.6344375,1,30,878579710,50,1,3.467960688,7.607129023,20.31544859,10.5725275,23.15471034,1
86,ilrma,3,10,3,0.6344375,1,30,878579710,0,0,0,-2.96539848,-2.839261757,0,0,0
87,ilrma,3,10,3,0.6344375,1,30,878579710,50,1,0.985260924,7.539196005,19.58550841,10.50459448,22.42477017,1
88,ilrma-t-IP,3,10,3,0.6344375,1,30,665605494,0,0,0,-3.089281427,-2.892905851,0,0,0
89,ilrma-t-IP,3,10,3,0.6344375,1,30,665605494,50,1,3.455378632,7.731966202,20.11681266,10.82124763,23.00971851,1
90,ilrma,3,10,3,0.6344375,1,30,665605494,0,0,0,-3.089281427,-2.892905851,0,0,0
91,ilrma,3,10,3,0.6344375,1,30,665605494,50,1,0.997912755,7.512937994,18.74653184,10.60221942,21.63943769,1
92,ilrma-t-IP,3,10,3,0.6344375,1,30,410361373,0,0,0,-3.085112597,-2.850419005,0,0,0
93,ilrma-t-IP,3,10,3,0.6344375,1,30,410361373,50,1,3.443437414,7.516116691,20.16932998,10.60122929,23.01974898,1
94,ilrma,3,10,3,0.6344375,1,30,410361373,0,0,0,-3.085112597,-2.850419005,0,0,0
95,ilrma,3,10,3,0.6344375,1,30,410361373,50,1,0.988821544,7.415484586,18.9239782,10.50059718,21.77439721,1
96,ilrma-t-IP,3,10,3,0.6344375,1,30,1675701733,0,0,0,-2.95245627,-2.748835934,0,0,0
97,ilrma-t-IP,3,10,3,0.6344375,1,30,1675701733,50,1,3.375490121,6.857245766,17.78242388,9.809702036,20.53125982,1
98,ilrma,3,10,3,0.6344375,1,30,1675701733,0,0,0,-2.95245627,-2.748835934,0,0,0
99,ilrma,3,10,3,0.6344375,1,30,1675701733,50,1,0.992640447,2.192877293,11.71833899,5.145333563,14.46717493,1
100,ilrma-t-IP,3,10,3,0.6344375,1,30,115061003,0,0,0,-3.122763049,-2.911343711,0,0,0
101,ilrma-t-IP,3,10,3,0.6344375,1,30,115061003,50,1,3.505609959,8.664288271,21.17893105,11.78705132,24.09027476,1
102,ilrma,3,10,3,0.6344375,1,30,115061003,0,0,0,-3.122763049,-2.911343711,0,0,0
103,ilrma,3,10,3,0.6344375,1,30,115061003,50,1,1.001397968,8.202666072,19.54240137,11.32542912,22.45374508,1
104,ilrma-t-IP,3,10,3,0.6344375,1,30,137773602,0,0,0,-2.86966823,-2.636873087,0,0,0
105,ilrma-t-IP,3,10,3,0.6344375,1,30,137773602,50,1,3.434392851,5.131247592,15.38335262,8.000915822,18.0202257,1
106,ilrma,3,10,3,0.6344375,1,30,137773602,0,0,0,-2.86966823,-2.636873087,0,0,0
107,ilrma,3,10,3,0.6344375,1,30,137773602,50,1,0.953337142,4.873534161,14.54105406,7.743202391,17.17792715,1
108,ilrma-t-IP,3,10,3,0.6344375,1,30,789925284,0,0,0,-3.110300399,-2.881623508,0,0,0
109,ilrma-t-IP,3,10,3,0.6344375,1,30,789925284,50,1,3.396291462,7.747463263,19.48498018,10.85776366,22.36660368,1
110,ilrma,3,10,3,0.6344375,1,30,789925284,0,0,0,-3.110300399,-2.881623508,0,0,0
111,ilrma,3,10,3,0.6344375,1,30,789925284,50,1,0.862891578,7.480838636,17.72330251,10.59113903,20.60492602,1
112,ilrma-t-IP,3,10,3,0.6344375,1,30,1069045865,0,0,0,-2.929615228,-2.693077822,0,0,0
113,ilrma-t-IP,3,10,3,0.6344375,1,30,1069045865,50,1,3.424202519,5.643001459,15.79386946,8.572616686,18.48694728,1
114,ilrma,3,10,3,0.6344375,1,30,1069045865,0,0,0,-2.929615228,-2.693077822,0,0,0
115,ilrma,3,10,3,0.6344375,1,30,1069045865,50,1,0.858993467,4.830636021,13.48012365,7.760251248,16.17320147,1
116,ilrma-t-IP,3,10,3,0.6344375,1,30,657890619,0,0,0,-2.959030179,-2.81259817,0,0,0
117,ilrma-t-IP,3,10,3,0.6344375,1,30,657890619,50,1,3.431325618,7.111708868,18.10297091,10.07073905,20.91556908,1
118,ilrma,3,10,3,0.6344375,1,30,657890619,0,0,0,-2.959030179,-2.81259817,0,0,0
119,ilrma,3,10,3,0.6344375,1,30,657890619,50,1,0.938969458,3.970149267,11.51820629,6.929179446,14.33080446,1
